AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;METODOS DE EXPLOTACION;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2018;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.34;583023.27;80.21;0.68;1355.22;1.00;74.49;335343.96;776585.45
2018;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;9.44;359146.44;80.89;0.69;1433.82;1.00;74.69;242476.31;528761.32
2018;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.51;189903.45;80.17;0.71;1580.38;1.00;71.29;89810.70;318958.74
2018;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;8.74;274882.54;78.29;0.66;1398.02;1.00;71.52;110830.81;398564.84
2018;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.35;848350.47;82.09;0.71;1517.18;1.00;74.19;401183.33;1507573.44
2018;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;6.64;10517606.39;74.72;0.52;870.35;1.00;70.60;2382.33;13429564.53
2018;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;10.23;21605043.11;76.62;0.72;1692.16;1.00;71.50;6240.78;33321687.35
2018;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;10.24;5243351.75;67.79;0.58;1015.71;1.00;83.04;9643.11;8320040.56
2018;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.72;3974608.26;73.33;0.60;1094.19;1.00;82.57;4489.78;6780848.89
2018;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.05;1809700.02;77.27;0.56;761.37;1.00;79.86;12750.41;3219309.48
2018;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.43;1694029.27;79.39;0.62;919.69;1.00;85.28;6801.63;3961241.67
2018;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.12;2985654.61;78.67;0.61;923.22;1.00;79.00;29393.51;4719482.14
2018;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.48;36604.65;72.94;0.54;1018.26;1.00;58.26;76851.86;45013.73
2018;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;9.11;3003994.83;76.53;0.58;1018.63;1.00;62.23;1993.67;4738347.55
2018;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.88;972.55;80.11;0.57;919.59;1.00;69.99;8570.76;1718986.05
2019;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;6.09;3287173.08;78.80;0.43;563.86;1.00;58.47;5142.76;3908996.91
2019;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;40119;6.04;1193262.79;81.84;0.47;617.47;1.00;70.74;1751.87;2910413.22
2019;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;40124;10.47;16039082.80;80.68;0.67;1190.45;1.00;77.56;14385.04;34146140.07
2019;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;10.20;13182547.97;79.75;0.63;1053.67;1.00;72.30;1260.11;106088139.80
2019;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;40128;8.99;17517897.04;78.22;0.60;996.01;1.00;77.40;33335.46;40753510.27
2019;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.49;6573444.32;73.19;0.61;1117.14;1.00;74.30;257380.94;11663965.08
2019;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;90106;6.59;177424.00;69.44;0.49;965.86;1.00;51.35;2302.59;544223.99
2019;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.77;57268.00;76.17;0.31;378.48;1.00;44.88;19256.76;79101.69
2019;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;6.30;100307.70;71.86;0.45;754.69;1.00;50.22;1458.22;126848.51
2019;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.22;576117.18;78.85;0.65;1246.48;1.00;74.11;356854.24;793207.76
2019;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;10.00;461824.53;78.61;0.68;1376.05;1.00;74.49;255143.73;703973.05
2019;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.83;542524.18;78.42;0.69;1476.84;1.00;70.97;95908.53;687614.92
2019;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.28;339248.06;77.52;0.65;1279.23;1.00;70.89;140977.61;477415.24
2019;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.76;867665.93;79.88;0.69;1409.84;1.00;73.90;452660.36;1589976.40
2019;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.32;12189103.06;75.02;0.54;940.13;1.00;69.54;4186.79;15509524.71
2019;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;10.37;26200970.92;76.50;0.74;1843.90;1.00;70.74;5470.32;39751988.97
2019;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;10.40;5331645.41;71.22;0.63;1174.80;1.00;83.12;11513.49;7755441.22
2019;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;9.08;4019117.88;73.68;0.57;906.24;1.00;83.11;4286.27;5932052.18
2019;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.39;1796722.82;75.64;0.61;970.52;1.00;80.79;10798.48;2912010.93
2019;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.62;1727968.37;76.69;0.63;1020.70;1.00;85.56;7086.71;3546163.93
2019;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.49;2964244.74;76.39;0.62;957.32;1.00;80.49;31875.25;4866355.44
2019;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.76;36783.37;72.47;0.53;952.98;1.00;60.51;86435.21;44799.20
2019;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;8.89;2951779.42;75.48;0.52;784.01;1.00;60.60;1891.69;4584237.82
2019;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;8.23;1192.00;74.84;0.55;889.37;1.00;72.75;8740.12;1666974.04
2020;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;6.09;1624515.37;78.80;0.43;563.86;1.00;58.47;5142.76;2272448.82
2020;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;40119;6.04;611524.34;81.84;0.47;617.47;1.00;70.74;1751.87;1791973.11
2020;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;40124;10.47;9638291.21;80.68;0.67;1190.45;1.00;77.56;14385.04;24043025.27
2020;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;10.20;7649957.35;79.75;0.63;1053.67;1.00;72.30;1260.11;79469203.09
2020;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;40128;8.99;6113963.90;78.22;0.60;996.01;1.00;77.40;33335.46;17197173.09
2020;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.49;18680342.31;73.19;0.61;1117.14;1.00;74.30;257380.94;27369219.09
2020;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;90106;6.59;11534.57;69.44;0.49;965.86;1.00;51.35;2302.59;399944.66
2020;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.77;18610.38;76.17;0.31;378.48;1.00;44.88;19256.76;33036.01
2020;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;6.30;4941.18;71.86;0.45;754.69;1.00;50.22;1458.22;12442.37
2020;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.22;679473.49;78.85;0.65;1246.48;1.00;74.11;356854.24;807654.30
2020;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;10.00;421150.80;78.61;0.68;1376.05;1.00;74.49;255143.73;557451.17
2020;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.83;596854.18;78.42;0.69;1476.84;1.00;70.97;95908.53;673206.48
2020;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.28;219039.04;77.52;0.65;1279.23;1.00;70.89;140977.61;285483.13
2020;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.76;1177557.46;79.88;0.69;1409.84;1.00;73.90;452660.36;1707647.14
2020;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.32;2798589.10;75.02;0.54;940.13;1.00;69.54;4186.79;4224191.50
2020;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;10.37;22051627.81;76.50;0.74;1843.90;1.00;70.74;5470.32;34041055.17
2020;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;10.40;2652196.18;71.22;0.63;1174.80;1.00;83.12;11513.49;4264819.15
2020;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;9.08;1270961.00;73.68;0.57;906.24;1.00;83.11;4286.27;2412852.68
2020;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.39;1057444.12;75.64;0.61;970.52;1.00;80.79;10798.48;2060270.88
2020;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;10.62;423933.00;76.69;0.63;1020.70;1.00;85.56;7086.71;1755240.55
2020;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.49;2042715.64;76.39;0.62;957.32;1.00;80.49;31875.25;3586483.54
2020;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.76;33105.68;72.47;0.53;952.98;1.00;60.51;86435.21;37294.16
2020;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;8.89;5603845.15;75.48;0.52;784.01;1.00;60.60;1891.69;7210285.40
2020;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;8.23;2.09;74.84;0.55;889.37;1.00;72.75;8740.12;1070965.71
2013;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.41;244567.50;83.85;0.53;673.60;1.00;71.32;692.50;261279.39
2013;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.78;4243129.16;78.24;0.22;233.79;1.00;17.64;26662.00;4964515.40
2013;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;8.90;4131543.84;79.44;0.49;737.56;1.00;41.00;1357.50;4185828.47
2013;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.76;450.83;68.31;0.39;496.26;1.00;57.25;4268.50;450.83
2013;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.47;3705699.68;80.74;0.50;671.05;1.00;66.49;2627.50;4486822.33
2014;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.73;653131.37;60.84;0.37;439.99;1.00;54.15;1917.50;655348.64
2014;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.41;200737.95;83.85;0.53;673.60;1.00;71.32;692.50;234976.42
2014;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.78;2829383.25;78.24;0.22;233.79;1.00;17.64;26662.00;3197751.52
2014;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;8.90;5413259.43;79.44;0.49;737.56;1.00;41.00;1357.50;5481248.99
2014;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.76;124.80;68.31;0.39;496.26;1.00;57.25;4268.50;124.80
2014;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.47;2983909.55;80.74;0.50;671.05;1.00;66.49;2627.50;3608198.06
2015;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.71;414738.05;59.49;0.40;559.30;1.00;56.27;1873.00;417519.12
2015;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.35;178329.63;85.81;0.53;677.52;1.00;69.85;661.00;216288.78
2015;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.72;1693288.39;79.16;0.26;298.15;1.00;22.29;26794.00;2015365.89
2015;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;9.54;6413112.26;80.72;0.54;891.88;1.00;43.85;1417.00;6430730.42
2015;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.58;164.99;68.07;0.41;564.45;1.00;58.12;4230.00;164.99
2015;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.38;2659430.83;81.45;0.50;660.44;1.00;68.14;2521.00;3274712.94
2016;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.65;262029.32;58.47;0.42;679.41;1.00;58.53;1945.00;311073.48
2016;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.24;10849.55;86.97;0.53;674.87;1.00;68.26;802.00;184185.73
2016;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.63;1752605.98;79.33;0.28;370.97;1.00;27.35;25159.00;2890548.61
2016;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;10.17;3958156.75;80.50;0.58;1044.86;1.00;46.92;1744.00;3972690.60
2016;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.41;387.96;67.87;0.43;658.96;1.00;59.06;4019.00;387.96
2016;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.22;2105091.61;81.21;0.50;665.36;1.00;69.90;2448.50;2471223.33
2017;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.60;438344.52;57.44;0.45;799.53;1.00;60.80;2017.00;619057.38
2017;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.14;118255.52;88.14;0.53;672.22;1.00;66.67;943.00;235081.02
2017;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.54;1498096.63;79.51;0.31;443.78;1.00;32.41;23524.00;2510295.37
2017;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;10.80;6123097.06;80.29;0.63;1197.85;1.00;50.00;2071.00;6153080.13
2017;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.24;736.69;67.67;0.45;753.47;1.00;60.00;3808.00;736.69
2017;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.06;944100.43;80.96;0.50;670.28;1.00;71.65;2376.00;1346254.78
2018;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.63;987473.03;56.63;0.46;860.84;1.00;61.50;2030.92;2007320.20
2018;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.19;231584.32;89.81;0.54;698.56;1.00;66.25;949.51;366209.94
2018;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.54;886521.63;80.40;0.32;469.44;1.00;34.61;23686.38;2159767.16
2018;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;11.11;9722570.81;81.32;0.65;1305.69;1.00;51.00;2085.30;9740714.77
2018;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.25;586.37;67.52;0.46;793.35;1.00;60.29;3834.29;586.37
2018;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.08;1708750.20;81.89;0.51;698.28;1.00;72.22;2392.40;2248568.53
2019;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.84;886546.39;63.32;0.46;699.80;1.00;63.47;1789.56;1517898.76
2019;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.59;178739.62;84.12;0.55;777.75;1.00;66.08;628.75;434927.43
2019;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.78;788919.63;77.15;0.29;361.86;1.00;35.50;26075.63;2720177.24
2019;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;10.47;6257756.09;78.43;0.60;1136.75;1.00;49.47;1927.82;6298140.77
2019;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.66;442.00;70.54;0.45;683.14;1.00;60.44;3598.30;442.00
2019;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.47;2041845.42;77.38;0.52;775.64;1.00;70.55;2123.02;2661744.07
2020;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.84;681078.06;63.32;0.46;699.80;1.00;63.47;1789.56;1158107.69
2020;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;8.59;159317.16;84.12;0.55;777.75;1.00;66.08;628.75;440772.16
2020;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.78;5272988.89;77.15;0.29;361.86;1.00;35.50;26075.63;9241483.10
2020;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;10.47;3855103.73;78.43;0.60;1136.75;1.00;49.47;1927.82;3977457.72
2020;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.66;2.36;70.54;0.45;683.14;1.00;60.44;3598.30;2.36
2020;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.47;1082047.15;77.38;0.52;775.64;1.00;70.55;2123.02;1475212.25
2013;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;40308;9.42;2006494.24;85.31;0.57;870.80;1.00;55.34;5082.50;2265489.89
2013;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;40309;8.52;1467596.62;87.33;0.54;734.76;1.00;62.02;3125.00;1785713.40
2013;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;90304;5.68;436929.67;64.97;0.32;421.93;1.00;38.89;2895.50;796699.14
2013;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.10;19325657.79;81.00;0.61;920.25;1.00;69.44;12556.00;28616812.09
2013;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.39;10370400.09;83.80;0.53;651.36;1.00;74.09;15156.50;12692433.53
2013;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.78;48687.67;72.46;0.50;885.83;1.00;52.73;2042.00;282485.36
2013;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;11.00;39686044.92;74.31;0.71;1582.09;1.00;72.26;3317.50;50944016.19
2014;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;6.17;4698.13;60.89;0.29;444.57;1.00;21.90;1577.00;5686.95
2014;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;40308;9.42;1543456.54;85.31;0.57;870.80;1.00;55.34;5082.50;1858316.07
2014;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;40309;8.52;1492499.71;87.33;0.54;734.76;1.00;62.02;3125.00;1787851.62
2014;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;90304;5.68;119609.18;64.97;0.32;421.93;1.00;38.89;2895.50;448787.82
2014;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.10;24179408.34;81.00;0.61;920.25;1.00;69.44;12556.00;35597676.61
2014;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.39;13145073.50;83.80;0.53;651.36;1.00;74.09;15156.50;16032049.23
2014;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.78;22965.83;72.46;0.50;885.83;1.00;52.73;2042.00;89994.89
2014;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;11.00;29972085.71;74.31;0.71;1582.09;1.00;72.26;3317.50;39835501.44
2015;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;6.61;1.36;60.42;0.34;577.19;1.00;29.10;1571.00;179749.96
2015;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;40308;9.19;1714130.32;87.49;0.61;1020.39;1.00;57.53;5368.00;2160757.35
2015;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;40309;8.47;1590246.32;90.82;0.61;991.54;1.00;61.95;3258.00;2009469.22
2015;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;90304;5.70;67702.60;64.96;0.34;447.17;1.00;44.92;2737.00;411650.37
2015;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;10.97;8332018.12;81.86;0.64;1029.20;1.00;70.77;12403.00;11156297.40
2015;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.31;4811265.42;85.26;0.57;748.28;1.00;73.31;15419.00;5535467.48
